movieId,title,genre,rating_avg,year
8888,Stealing Time  (2001),"[""Drama""]",2.5,2001
8889,"Legacy, The","[""Horror""]",2.6,1978
8890,"Alligator People, The","[""Horror""]",2.0,1959
8891,Hear No Evil,"[""Thriller""]",2.9,1993
8892,Basket Case 3: The Progeny,"[""Comedy"", ""Horror""]",2.3,1992
8893,Basket Case 2,"[""Comedy"", ""Horror""]",2.5,1990
8894,Orca: The Killer Whale,"[""Action"", ""Drama"", ""Horror"", ""Thriller""]",2.4,1977
8895,AKA,"[""Drama""]",3.3,2002
8896,I Married a Monster from Outer Space,"[""Horror"", ""Sci-Fi""]",3.1,1958
8897,"Trojan Women, The","[""Drama""]",3.3,1971
8898,Robinson Crusoe  (1954),"[""Adventure"", ""Drama""]",3.3,1954
8899,Hardcore,"[""Drama""]",3.2,1979
8900,Watermelon Man,"[""Comedy"", ""Drama""]",3.2,1970
8901,Flashpoint,"[""Action"", ""Adventure"", ""Crime"", ""Mystery"", ""Thriller""]",3.5,1984
8902,Bug,"[""Horror"", ""Mystery"", ""Sci-Fi""]",2.6,1975
8903,"Terror, The","[""Horror"", ""Mystery""]",2.3,1963
8904,Jack-O,"[""Horror""]",1.5,1995
8905,1492: Conquest of Paradise,"[""Adventure"", ""Drama""]",3.1,1992
8906,Cannibal Holocaust,"[""Horror""]",3.1,1980
8907,Shark Tale,"[""Animation"", ""Children"", ""Comedy""]",2.9,2004
8908,Ladder 49,"[""Action"", ""Drama"", ""Thriller""]",3.2,2004
8909,Black Cloud,"[""Drama""]",2.3,2004
8910,I Heart Huckabees,"[""Comedy""]",3.6,2004
8911,Raise Your Voice,"[""Romance""]",3.1,2004
8912,Taxi,"[""Action"", ""Comedy""]",2.5,2004
8913,Around the Bend,"[""Drama""]",3.2,2004
8914,Primer,"[""Drama"", ""Sci-Fi""]",3.9,2004
8915,Stage Beauty,"[""Drama""]",3.6,2004
8916,Shall We Dance?,"[""Comedy"", ""Romance""]",3.2,2004
8917,Team America: World Police,"[""Action"", ""Adventure"", ""Animation"", ""Comedy""]",3.5,2004
8918,Eulogy,"[""Comedy"", ""Crime"", ""Drama""]",3.4,2004
8919,P.S.,"[""Comedy"", ""Drama"", ""Fantasy"", ""Romance""]",3.2,2004
8920,"Country Girl, The","[""Drama""]",3.7,1954
8921,"Rose Tattoo, The","[""Drama"", ""Romance""]",3.5,1955
8922,Epidemic,"[""Drama"", ""Horror"", ""Thriller""]",3.1,1988
8923,Tess,"[""Drama"", ""Romance""]",3.5,1979
8924,I Wanna Hold Your Hand,"[""Comedy""]",3.3,1978
8925,Spinning Boris,"[""Comedy"", ""Drama""]",3.4,2003
8926,Circle of Iron,"[""Action"", ""Adventure"", ""Fantasy"", ""Mystery""]",3.3,1978
8927,Cannonball,"[""Action"", ""Comedy"", ""Drama""]",2.8,1976
8928,"Fearless Vampire Killers, The","[""Comedy"", ""Horror""]",3.4,1967
8929,Black Beauty,"[""Children"", ""Drama""]",3.1,1971
8930,"Five Obstructions, The  (2003)","[""Documentary""]",3.8,2003
8931,Born Rich,"[""Documentary""]",3.4,2003
8932,It's Alive,"[""Horror""]",2.7,1974
8933,"Decline of the American Empire, The  (1986)","[""Comedy"", ""Drama""]",3.6,1986
8934,Bebe's Kids,"[""Animation"", ""Children"", ""Comedy""]",2.4,1992
8935,All I Want for Christmas,"[""Children"", ""Comedy""]",2.8,1991
8936,Life and Nothing But  (1989),"[""Drama""]",3.8,1989
8937,Friday Night Lights,"[""Action"", ""Drama""]",3.6,2004
8938,Tarnation,"[""Documentary""]",3.5,2003
8939,"Final Cut, The","[""Sci-Fi"", ""Thriller""]",3.2,2004
8940,Hair Show,"[""Comedy"", ""Romance""]",2.6,2004
8941,Riding the Bullet,"[""Horror"", ""Thriller""]",2.6,2004
8942,Spin,"[""Children"", ""Drama""]",3.2,2003
8943,Being Julia,"[""Comedy"", ""Drama""]",3.5,2004
8944,"Dust Factory, The","[""Adventure"", ""Children"", ""Romance""]",2.7,2004
8945,Thérèse: The Story of Saint Thérèse of Lisieux,"[""Drama""]",2.9,2004
8946,Surviving Christmas,"[""Comedy""]",2.5,2004
8947,"Grudge, The","[""Horror"", ""Mystery"", ""Thriller""]",2.8,2004
8948,Alfie,"[""Comedy"", ""Drama"", ""Romance""]",2.9,2004
8949,Sideways,"[""Comedy"", ""Drama"", ""Romance""]",3.7,2004
8950,"Machinist, The  (2004)","[""Mystery"", ""Thriller""]",3.8,2004
8951,Vera Drake,"[""Drama""]",3.8,2004
8952,Falling Angels,"[""Drama""]",3.2,2003
8953,Stella Street,"[""Comedy""]",2.8,2004
8954,Lightning in a Bottle,"[""Documentary""]",3.5,2004
8955,Undertow,"[""Crime"", ""Drama"", ""Thriller""]",3.4,2004
8956,Enduring Love,"[""Drama""]",3.2,2004
8957,Saw,"[""Horror"", ""Mystery"", ""Thriller""]",3.5,2004
8958,Ray,"[""Drama""]",3.8,2004
8959,Birth,"[""Drama"", ""Mystery""]",2.9,2004
8960,Voices of Iraq,"[""Documentary""]",3.0,2004
8961,"Incredibles, The","[""Action"", ""Adventure"", ""Animation"", ""Children"", ""Comedy""]",3.9,2004
8962,Fade to Black,"[""Documentary""]",3.2,2004
8963,It's All About Love,"[""Drama"", ""Romance"", ""Sci-Fi"", ""Thriller""]",2.5,2003
8964,Callas Forever,"[""Drama""]",2.8,2002
8965,"Polar Express, The","[""Adventure"", ""Animation"", ""Children"", ""Fantasy"", ""IMAX""]",3.2,2004
8966,Kinsey,"[""Drama""]",3.6,2004
8967,Seed of Chucky  (2004),"[""Comedy"", ""Horror""]",2.2,2004
8968,After the Sunset,"[""Action"", ""Adventure"", ""Comedy"", ""Crime"", ""Thriller""]",3.1,2004
8969,Bridget Jones: The Edge of Reason,"[""Comedy"", ""Drama"", ""Romance""]",3.0,2004
8970,Finding Neverland,"[""Drama""]",3.8,2004
8971,Veer Zaara,"[""Drama"", ""Musical"", ""Romance""]",3.5,2004
8972,National Treasure,"[""Action"", ""Adventure"", ""Drama"", ""Mystery"", ""Thriller""]",3.4,2004
8973,Bad Education  (2004),"[""Drama"", ""Thriller""]",3.8,2004
8974,"SpongeBob SquarePants Movie, The","[""Adventure"", ""Animation"", ""Children"", ""Comedy""]",3.1,2004
8975,Fabled,"[""Drama"", ""Mystery"", ""Thriller""]",2.6,2002
8976,San Antonio,"[""Western""]",3.0,1945
8977,Alexander,"[""Action"", ""Adventure"", ""Drama"", ""War""]",2.6,2004
8978,Christmas with the Kranks,"[""Children"", ""Comedy""]",2.2,2004
8979,Guerrilla: The Taking of Patty Hearst,"[""Documentary""]",3.5,2004
8980,Our Music  (2004),"[""Drama""]",3.3,2004
8981,Closer,"[""Drama"", ""Romance""]",3.6,2004
8982,I Am David,"[""Drama""]",3.7,2003
8983,House of Flying Daggers  (2004),"[""Action"", ""Drama"", ""Romance""]",3.7,2004
8984,Ocean's Twelve,"[""Action"", ""Comedy"", ""Crime"", ""Thriller""]",3.2,2004
8985,Blade: Trinity,"[""Action"", ""Fantasy"", ""Horror"", ""Thriller""]",3.0,2004
8986,"Bellboy, The","[""Comedy""]",3.0,1960
8987,Bush's Brain,"[""Documentary""]",3.3,2004
8988,Cinderfella,"[""Comedy""]",2.7,1960
8989,Damn Yankees!,"[""Comedy"", ""Musical""]",3.6,1958
8990,"Delicate Delinquent, The","[""Comedy""]",2.8,1957
8991,"Disorderly Orderly, The","[""Comedy"", ""Romance""]",3.0,1964
8992,"Errand Boy, The","[""Comedy""]",2.6,1961
8993,"Family Jewels, The","[""Comedy""]",2.8,1965
8994,"Ladies Man, The","[""Comedy""]",3.1,1961
8995,"Patsy, The","[""Comedy""]",2.6,1964
8996,Stateside,"[""Drama""]",3.0,2004
8997,"Stooge, The","[""Comedy""]",2.7,1953
8998,That's Entertainment,"[""Documentary""]",3.9,1974
8999,"That's Entertainment, Part II","[""Documentary""]",3.7,1976
9000,That's Entertainment! III,"[""Documentary""]",3.5,1994
9001,"Wackiest Ship in the Army, The","[""Comedy"", ""War""]",2.8,1960
9002,Alexander the Great,"[""Drama""]",3.0,1956
9003,Conquest of Space,"[""Sci-Fi""]",2.7,1955
9004,D.A.R.Y.L.,"[""Adventure"", ""Children"", ""Sci-Fi""]",2.8,1985
9005,Fire in the Sky,"[""Drama"", ""Mystery"", ""Sci-Fi""]",3.1,1993
9006,"Garden of Allah, The","[""Drama""]",3.2,1936
9007,I'll Be Seeing You,"[""Drama""]",3.3,1944
9008,"Invisible Man Returns, The","[""Horror"", ""Sci-Fi""]",3.0,1940
9009,"Last Minute, The","[""Drama"", ""Mystery"", ""Thriller""]",2.7,2001
9010,Love Me If You Dare  (2003),"[""Drama"", ""Romance""]",3.9,2003
9011,Portrait of Jennie,"[""Drama"", ""Fantasy"", ""Mystery"", ""Romance""]",3.7,1948
9012,Ruby Gentry,"[""Drama""]",3.2,1952
9013,Secret Honor,"[""Drama""]",3.6,1984
9014,Since You Went Away,"[""Drama"", ""War""]",3.7,1944
9015,"Slipping-Down Life, A","[""Drama"", ""Romance""]",2.8,1999
9016,Splatter University,"[""Horror""]",2.0,1984
9017,Twist,"[""Drama""]",2.6,2003
9018,Control Room,"[""Documentary"", ""War""]",3.8,2004
9019,Celsius 41.11: The Temperature at Which the Brain... Begins to Die,"[""Documentary""]",2.0,2004
25735,"Cheat, The","[""Drama""]",3.6,1915
25736,Dr. Jekyll and Mr. Hyde,"[""Drama"", ""Horror"", ""Sci-Fi""]",3.0,1920
25737,"Golem, The  (1920)","[""Fantasy"", ""Horror""]",3.4,1920
25738,"Last of the Mohicans, The","[""Adventure"", ""Drama""]",3.4,1920
25739,"Idle Class, The","[""Comedy""]",3.3,1921
25741,"Phantom Carriage, The  (1921)","[""Drama""]",3.8,1921
25742,Destiny  (Der müde Tod) (1921),"[""Fantasy""]",3.7,1921
25743,"Sheik, The","[""Adventure"", ""Drama"", ""Romance""]",2.7,1921
25744,Haxan: Witchcraft Through the Ages  (1922),"[""Documentary"", ""Horror""]",3.5,1922
25745,"Man from Beyond, The","[""Mystery""]",2.8,1922
25746,"Hunchback of Notre Dame, The","[""Drama"", ""Horror""]",3.3,1923
25747,Why Worry?,"[""Adventure"", ""Comedy"", ""Romance""]",3.3,1923
25748,HE Who Gets Slapped,"[""Drama"", ""Thriller""]",3.6,1924
25749,"Marriage Circle, The","[""Comedy""]",3.7,1924
25750,Sherlock Jr.,"[""Comedy"", ""Fantasy"", ""Romance""]",3.9,1924
25751,"Big Parade, The","[""Drama"", ""Romance"", ""War""]",3.5,1925
25752,"Freshman, The","[""Comedy""]",3.6,1925
25753,Greed,"[""Drama""]",3.8,1924
25755,"Phantom of the Opera, The","[""Drama"", ""Horror""]",3.5,1925
25757,"Jazz Singer, The","[""Drama"", ""Musical"", ""Romance""]",3.0,1927
25759,October,"[""Drama"", ""War""]",3.6,1928
25760,Old San Francisco,"[""Drama"", ""Romance""]",3.5,1927
25762,"Unknown, The  (1927)","[""Drama"", ""Horror"", ""Romance""]",3.5,1927
25763,Pandora's Box  (1929),"[""Drama""]",3.9,1929
25764,"Cameraman, The","[""Comedy"", ""Drama"", ""Romance""]",3.8,1928
25765,"Fall of the House of Usher, The  (1928)","[""Drama"", ""Horror""]",3.2,1928
25766,"Crowd, The","[""Drama""]",3.7,1928
25767,"Man Who Laughs, The","[""Drama"", ""Romance""]",3.8,1928
25768,Sadie Thompson,"[""Drama""]",3.3,1928
25769,"Steamboat Bill, Jr.","[""Comedy"", ""Romance""]",3.9,1928
25770,Applause,"[""Drama"", ""Musical""]",3.4,1929
25771,"Andalusian Dog, An  (1929)","[""Fantasy""]",3.9,1929
25773,Little Caesar,"[""Crime"", ""Drama""]",3.6,1931
25774,"Golden Age, The  (1930)","[""Comedy"", ""Drama"", ""Romance""]",3.7,1930
25775,"Champ, The","[""Drama""]",3.6,1931
25777,Monkey Business,"[""Comedy""]",3.9,1931
25778,Night Nurse,"[""Crime"", ""Drama"", ""Mystery"", ""Thriller""]",3.4,1931
25782,Boudu Saved From Drowning  (1932),"[""Comedy""]",3.6,1932
25783,Doctor X,"[""Horror"", ""Thriller""]",3.1,1932
25785,Land Without Bread  (1933),"[""Documentary"", ""Drama""]",3.7,1933
25786,"Old Dark House, The","[""Drama"", ""Horror"", ""Thriller""]",3.5,1932
25787,Rasputin and the Empress,"[""Drama""]",3.2,1932
25788,Scarface,"[""Crime"", ""Drama""]",3.8,1932
25789,Shanghai Express,"[""Adventure"", ""Drama"", ""Romance""]",3.7,1932
25792,"I Was Born, But...  (Otona no miru ehon - Umarete wa mita keredo) (1932)","[""Comedy"", ""Drama""]",3.7,1932
25793,Vampyr,"[""Fantasy"", ""Horror""]",3.7,1932
25794,What Price Hollywood?,"[""Drama""]",3.4,1932
25795,Dinner at Eight,"[""Comedy"", ""Drama"", ""Romance""]",3.7,1933
25796,"Ghoul, The","[""Drama"", ""Horror""]",2.8,1933
25797,Gold Diggers of 1933,"[""Musical""]",3.6,1933
25798,Island of Lost Souls,"[""Adventure"", ""Horror"", ""Romance"", ""Sci-Fi""]",3.5,1932
25800,Lady for a Day,"[""Comedy""]",3.4,1933
25801,She Done Him Wrong,"[""Comedy"", ""Romance""]",3.0,1933
25802,"Son of Kong, The","[""Adventure"", ""Comedy"", ""Fantasy""]",2.7,1933
25803,"Vampire Bat, The","[""Horror""]",2.4,1933
25804,Wild Boys of the Road,"[""Adventure"", ""Drama"", ""Romance""]",3.5,1933
25805,"Atalante, L'","[""Comedy"", ""Drama"", ""Romance""]",3.9,1934
25806,"Barretts of Wimpole Street, The  (1934)","[""Drama"", ""Romance""]",3.2,1934
25807,"Black Cat, The","[""Adventure"", ""Crime"", ""Horror"", ""Thriller""]",3.2,1934
25808,Imitation of Life,"[""Drama"", ""Romance""]",3.4,1934
25809,"Lawless Frontier, The","[""Romance"", ""Western""]",2.2,1934
25810,"Lost Patrol, The","[""Adventure"", ""Drama"", ""War""]",2.8,1934
25811,"Merry Widow, The","[""Comedy"", ""Musical"", ""Romance""]",3.5,1934
25812,"Scarlet Pimpernel, The","[""Adventure"", ""Comedy""]",3.4,1934
25814,Toni,"[""Drama""]",3.2,1935
25816,Bonnie Scotland  (1935),"[""Comedy""]",3.0,1935
25818,"Informer, The","[""Crime"", ""Drama""]",3.6,1935
25819,Mark of the Vampire,"[""Horror"", ""Mystery""]",2.9,1935
25820,"Raven, The","[""Horror""]",3.0,1935
25822,Werewolf of London,"[""Drama"", ""Fantasy"", ""Horror"", ""Sci-Fi""]",3.0,1935
25824,"Crime of Monsieur Lange, The  (1936)","[""Comedy"", ""Crime"", ""Drama""]",3.3,1936
25825,Fury,"[""Drama"", ""Film-Noir""]",3.8,1936
25826,Libeled Lady,"[""Comedy"", ""Romance""]",3.8,1936
25827,Mr. Deeds Goes to Town,"[""Comedy"", ""Romance""]",3.7,1936
25828,"Petrified Forest, The","[""Crime"", ""Drama"", ""Romance""]",3.6,1936
25829,Revolt of the Zombies,"[""Horror"", ""War""]",1.2,1936
25830,Show Boat,"[""Comedy"", ""Drama"", ""Musical"", ""Romance""]",3.6,1936
25831,These Three,"[""Drama"", ""Romance""]",3.6,1936
25832,Wife vs. Secretary,"[""Comedy"", ""Drama"", ""Romance""]",3.6,1936
25833,Camille,"[""Drama"", ""Romance""]",3.8,1936
25834,Captains Courageous,"[""Adventure"", ""Drama""]",3.7,1937
25835,Dead End,"[""Crime"", ""Drama""]",3.5,1937
25837,Double Wedding,"[""Comedy"", ""Romance""]",3.5,1937
25839,Nothing Sacred,"[""Comedy"", ""Drama"", ""Romance""]",3.7,1937
25840,"Prisoner of Zenda, The","[""Action"", ""Adventure"", ""Romance""]",3.6,1937
25841,Stage Door,"[""Drama""]",3.8,1937
25842,Topper,"[""Comedy"", ""Fantasy"", ""Romance""]",3.4,1937
25843,"Big Broadcast of 1938, The","[""Comedy"", ""Musical"", ""Romance""]",3.0,1938
25846,"Dawn Patrol, The","[""Drama"", ""War""]",3.9,1938
25850,Holiday,"[""Comedy"", ""Drama"", ""Romance""]",4.0,1938
25851,"Shopworn Angel, The","[""Drama"", ""Romance"", ""War""]",3.4,1938
25852,Gaslight,"[""Mystery"", ""Thriller""]",3.8,1940
25854,Intermezzo,"[""Drama"", ""Romance""]",2.9,1939
25855,"Roaring Twenties, The","[""Crime"", ""Drama"", ""Thriller""]",3.7,1939
25856,Wuthering Heights,"[""Drama"", ""Romance""]",3.7,1939
25858,"Story of the Late Chrysanthemums, The  (1939)","[""Drama""]",3.6,1939
25859,Abe Lincoln in Illinois,"[""Drama""]",3.7,1940
25860,Boom Town,"[""Adventure"", ""Drama"", ""Romance""]",3.5,1940
25861,Brother Orchid,"[""Comedy"", ""Crime"", ""Drama"", ""Romance""]",3.2,1940
25864,"Edison, the Man","[""Drama""]",3.5,1940
25865,"Letter, The","[""Drama"", ""Film-Noir""]",3.8,1940
25866,"Sea Hawk, The","[""Action"", ""Adventure"", ""Romance""]",3.7,1940
25868,Ball of Fire,"[""Comedy"", ""Romance""]",3.8,1941
25869,"47 Ronin, The  (1941)","[""Drama""]",3.5,1941
25870,Here Comes Mr. Jordan,"[""Comedy"", ""Fantasy"", ""Romance""]",3.7,1941
25871,In the Navy,"[""Comedy"", ""Musical""]",2.2,1941
25872,It Started with Eve,"[""Comedy"", ""Musical"", ""Romance""]",3.1,1941
25874,Never Give a Sucker an Even Break,"[""Comedy"", ""Musical""]",3.1,1941
25875,That Uncertain Feeling,"[""Comedy""]",3.2,1941
25878,Across the Pacific,"[""Action"", ""Adventure"", ""Romance"", ""War""]",3.1,1942
25879,All Through the Night,"[""Action"", ""Comedy"", ""Drama"", ""Thriller"", ""War""]",3.3,1941
25881,Gentleman Jim,"[""Comedy"", ""Drama"", ""Romance""]",3.3,1942
25882,"Hard Way, The","[""Drama""]",3.5,1943
25884,My Favorite Blonde,"[""Comedy"", ""Romance"", ""Thriller""]",3.3,1942
25885,Prelude to War  (1943),"[""Documentary"", ""War""]",3.0,1943
25886,Random Harvest,"[""Drama"", ""Romance""]",3.8,1942
25887,Tales of Manhattan,"[""Comedy"", ""Drama""]",3.4,1942
25888,Action in the North Atlantic,"[""Action"", ""War""]",3.3,1943
25890,"Guy Named Joe, A","[""Drama"", ""Fantasy"", ""Romance"", ""War""]",3.2,1943
25891,Heaven Can Wait,"[""Comedy"", ""Fantasy"", ""Romance""]",3.6,1943
25892,"Heavenly Body, The","[""Comedy"", ""Romance""]",3.0,1944
25893,"Memphis Belle: A Story of a Flying Fortress, The","[""Documentary"", ""War""]",3.5,1944
25894,Mr. Lucky,"[""Comedy"", ""Romance""]",3.7,1943
25897,Thousands Cheer,"[""Comedy"", ""Drama"", ""Musical""]",2.8,1943
25898,Day of Wrath  (1943),"[""Drama""]",3.9,1943
25899,Cover Girl,"[""Comedy"", ""Musical""]",3.2,1944
25900,"Curse of the Cat People, The","[""Drama""]",3.4,1944
25901,Henry V  (1944),"[""Drama"", ""War""]",3.6,1944
25902,Torment  (1944),"[""Drama""]",3.3,1944
25903,"Mask of Dimitrios, The","[""Crime"", ""Drama"", ""Film-Noir"", ""Mystery""]",3.4,1944
25904,Ministry of Fear,"[""Drama"", ""Film-Noir"", ""Thriller""]",3.5,1944
25905,"Miracle of Morgan's Creek, The","[""Comedy"", ""Romance""]",3.7,1944
25906,Mr. Skeffington,"[""Drama"", ""Romance""]",3.5,1944
25907,Mrs. Parkington,"[""Drama"", ""Romance""]",3.0,1944
25908,Passage to Marseille,"[""Adventure"", ""Drama"", ""War""]",3.3,1944
25910,"White Cliffs of Dover, The","[""Drama"", ""Romance"", ""War""]",3.7,1944
25911,"Woman in the Window, The","[""Crime"", ""Film-Noir"", ""Thriller""]",3.7,1944
25912,"Enchanted Cottage, The","[""Drama"", ""Romance""]",3.4,1945
25913,Isle of the Dead,"[""Horror"", ""Thriller""]",2.9,1945
25914,"Ivan the Terrible, Part One  (1944)","[""Drama""]",3.5,1944
25915,"Southerner, The","[""Drama""]",3.8,1945
25916,They Were Expendable,"[""Drama"", ""War""]",3.4,1945
25918,"Tree Grows in Brooklyn, A","[""Drama""]",3.7,1945
25919,"Beast with Five Fingers, The","[""Horror""]",3.0,1946
25920,"Blue Dahlia, The","[""Crime"", ""Drama"", ""Film-Noir"", ""Mystery"", ""Thriller""]",3.5,1946
25921,"Dark Mirror, The","[""Film-Noir"", ""Thriller""]",3.2,1946
25922,Deception,"[""Drama"", ""Film-Noir"", ""Thriller""]",3.6,1946
25923,Great Expectations,"[""Drama""]",3.8,1946
25924,Humoresque,"[""Drama"", ""Romance""]",3.5,1946
25926,Shoeshine  (1946),"[""Drama""]",3.7,1946
25927,"Stranger, The","[""Drama"", ""Film-Noir"", ""Thriller""]",3.7,1946
25928,Mourning Becomes Electra,"[""Drama""]",3.0,1947
25929,Nightmare Alley,"[""Drama"", ""Film-Noir""]",3.7,1947
25930,Odd Man Out,"[""Crime"", ""Drama"", ""Film-Noir"", ""Thriller""]",3.8,1947
25931,Road to Rio,"[""Adventure"", ""Comedy"", ""Musical"", ""Romance""]",3.1,1947
25932,"Two Mrs. Carrolls, The","[""Crime"", ""Drama"", ""Film-Noir"", ""Thriller""]",2.8,1947
25934,3 Godfathers,"[""Drama"", ""Western""]",3.4,1948
25935,B.F.'s Daughter,"[""Drama"", ""Romance""]",4.0,1948
25936,"Babe Ruth Story, The","[""Drama""]",2.8,1948
25937,Easter Parade,"[""Musical"", ""Romance""]",3.7,1948
25938,Fort Apache,"[""Western""]",3.6,1948
25940,"Lady from Shanghai, The","[""Drama"", ""Film-Noir"", ""Mystery""]",3.8,1947
25941,Letter from an Unknown Woman,"[""Drama"", ""Romance""]",3.9,1948
25942,Louisiana Story,"[""Drama""]",3.2,1948
25943,"Naked City, The","[""Crime"", ""Drama"", ""Film-Noir"", ""Mystery""]",3.6,1948
25944,"Pirate, The","[""Adventure"", ""Comedy"", ""Musical"", ""Romance""]",3.6,1948
25945,They Live by Night,"[""Crime"", ""Film-Noir"", ""Romance""]",3.7,1949
25946,"Three Musketeers, The","[""Action"", ""Adventure"", ""Drama"", ""Romance""]",3.3,1948
25947,Unfaithfully Yours,"[""Comedy""]",3.8,1948
25948,Yellow Sky,"[""Crime"", ""Western""]",3.3,1948
25950,"Barkleys of Broadway, The","[""Comedy"", ""Musical""]",3.4,1949
25951,In the Good Old Summertime,"[""Musical""]",3.5,1949
25952,"Letter to Three Wives, A","[""Comedy"", ""Drama""]",3.7,1949
25954,Orpheus  (1950),"[""Drama"", ""Fantasy"", ""Romance""]",4.0,1950
25956,"Secret Garden, The","[""Children"", ""Drama""]",3.8,1949
25957,"Story of Seabiscuit, The","[""Drama"", ""Romance""]",2.5,1949
25959,Annie Get Your Gun,"[""Comedy"", ""Musical"", ""Romance"", ""Western""]",3.0,1950
25960,"Terrible Kids  (Strange Ones, The) (1950)","[""Drama""]",3.5,1950
25961,"Gunfighter, The","[""Action"", ""Western""]",3.6,1950
25962,King Solomon's Mines,"[""Action"", ""Adventure"", ""Romance""]",3.3,1950
25963,"Young and the Damned, The  (1950)","[""Crime"", ""Drama""]",3.9,1950
25964,Scandal  (1950),"[""Drama""]",3.7,1950
25965,Summer Stock,"[""Comedy"", ""Musical"", ""Romance""]",3.6,1950
25966,"Greatest Love, The  (1952)","[""Drama""]",3.7,1952
25970,Carbine Williams,"[""Crime"", ""Drama""]",2.8,1952
25971,Carrie,"[""Drama"", ""Romance""]",3.4,1952
25972,Clash by Night,"[""Drama"", ""Film-Noir""]",3.3,1952
25974,"Prisoner of Zenda, The","[""Adventure""]",3.3,1952
25975,"Life of Oharu, The  (1952)","[""Drama""]",3.8,1952
25976,Son of Paleface,"[""Action"", ""Comedy"", ""Romance"", ""Western""]",3.1,1952
25977,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,"[""Comedy"", ""Horror"", ""Sci-Fi""]",3.2,1953
25979,Gun Fury,"[""Action"", ""Adventure"", ""Crime"", ""Western""]",3.0,1953
25980,Gate of Hell  (1953),"[""Drama"", ""Romance""]",3.5,1953
25984,"Titfield Thunderbolt, The","[""Comedy""]",3.5,1953
25986,"Belles of St. Trinian's, The","[""Comedy""]",3.4,1954
25987,"Crucified Lovers, The  (1954)","[""Drama""]",4.1,1954
25989,French Cancan,"[""Comedy"", ""Drama"", ""Musical"", ""Romance""]",3.3,1954
25990,It Should Happen to You,"[""Comedy"", ""Romance""]",3.6,1954
25991,"Long, Long Trailer, The","[""Comedy"", ""Romance""]",2.9,1953
25993,Magnificent Obsession,"[""Drama"", ""Romance""]",3.5,1954
25994,Salt of the Earth,"[""Drama""]",3.7,1954
25995,Samurai I: Musashi Miyamoto  (1954),"[""Action"", ""Adventure"", ""Drama""]",3.8,1954
25996,"Star Is Born, A","[""Drama"", ""Musical""]",3.7,1954
25998,Three Coins in the Fountain,"[""Drama"", ""Romance""]",2.7,1954
25999,"Wild One, The","[""Drama""]",3.5,1953
26000,"Cobweb, The","[""Drama""]",3.0,1955
26001,It's Always Fair Weather,"[""Comedy"", ""Drama"", ""Musical""]",3.4,1955
26002,Confidential Report,"[""Crime"", ""Drama"", ""Mystery"", ""Thriller""]",3.6,1955
26003,Night and Fog  (1955),"[""Crime"", ""Documentary"", ""War""]",4.0,1955
26005,Samurai II: Duel at Ichijoji Temple  (1955),"[""Action"", ""Adventure"", ""Drama""]",3.7,1955
26006,"Seven Little Foys, The","[""Comedy"", ""Drama""]",3.0,1955
26007,"Unknown Soldier, The  (1955)","[""Drama"", ""War""]",3.8,1955
26008,Anything Goes,"[""Musical""]",1.9,1956
26009,"Burmese Harp, The  (1956)","[""Drama"", ""War""]",3.7,1956
26010,Carousel,"[""Musical"", ""Romance""]",3.2,1956
26012,Samurai III: Duel on Ganryu Island  (Miyamoto Musashi kanketsuhen: kettô Ganryûjima) (1956),"[""Action"", ""Adventure"", ""Drama""]",3.8,1956
26013,Rodan  (1956),"[""Adventure""]",2.9,1956
26016,All at Sea,"[""Comedy""]",2.2,1957
26018,Chase a Crooked Shadow,"[""Crime"", ""Film-Noir"", ""Mystery"", ""Thriller""]",0.0,1958
26019,Fiend Without a Face,"[""Horror"", ""Sci-Fi"", ""Thriller""]",3.0,1958
26021,Jailhouse Rock,"[""Crime"", ""Drama"", ""Musical"", ""Romance""]",2.9,1957
26022,Man of a Thousand Faces,"[""Drama""]",2.9,1957
26025,"Spirit of St. Louis, The","[""Adventure"", ""Drama""]",3.4,1957
26026,"Undead, The","[""Fantasy"", ""Horror""]",1.5,1957
26027,Zero Hour!,"[""Drama"", ""Thriller""]",2.7,1957
26028,Carve Her Name with Pride,"[""Drama"", ""War""]",3.0,1958
26030,Corridors of Blood,"[""Crime"", ""Drama"", ""Horror"", ""Thriller""]",3.1,1958
26033,Giants and Toys  (1958),"[""Comedy"", ""Drama""]",3.6,1958
26034,"Last Hurrah, The","[""Drama""]",3.6,1958
26035,Machine Gun Kelly,"[""Action"", ""Crime""]",3.0,1958
26038,Teacher's Pet,"[""Comedy"", ""Romance""]",3.5,1958
26042,Torpedo Run,"[""Drama"", ""War""]",3.0,1958
26043,"Vikings, The","[""Action"", ""Adventure""]",3.2,1958
26044,Al Capone,"[""Crime"", ""Drama""]",3.6,1959
26046,Picnic on the Grass  (1959),"[""Comedy"", ""Romance""]",1.0,1959
26047,Invisible Invaders,"[""Horror"", ""Sci-Fi""]",2.0,1959
26048,"Human Condition II, The  (1959)","[""Drama"", ""War""]",3.9,1959
26049,Fires on the Plain  (1959),"[""Drama"", ""War""]",3.6,1959
26050,North West Frontier,"[""Adventure"", ""Drama"", ""War""]",3.5,1959
26051,"Nun's Story, The","[""Drama""]",3.6,1959
26052,Pickpocket,"[""Crime"", ""Drama""]",3.8,1959
26055,Floating Weeds  (1959),"[""Drama""]",3.9,1959
